city,state,for_sale_last_modified,sold_last_modified
Fort Mill,SC,3/5/2021 14:54,2019-01-01 00:00:00
West Columbia,SC,3/5/2021 14:54,2019-01-01 00:00:00
Clemson,SC,3/5/2021 14:54,2019-01-01 00:00:00
Red Hill,SC,3/5/2021 14:54,2019-01-01 00:00:00
North Myrtle Beach,SC,3/5/2021 14:54,2019-01-01 00:00:00
Ladson,SC,3/5/2021 14:54,2019-01-01 00:00:00
Seven Oaks,SC,3/5/2021 14:54,2019-01-01 00:00:00
Dentsville,SC,3/5/2021 14:54,2019-01-01 00:00:00
Gantt,SC,3/5/2021 14:54,2019-01-01 00:00:00
Berea,SC,3/5/2021 14:54,2019-01-01 00:00:00
Cayce,SC,3/5/2021 14:54,2019-01-01 00:00:00
Beaufort,SC,3/5/2021 14:54,2019-01-01 00:00:00
Lake Wylie,SC,3/5/2021 14:54,2019-01-01 00:00:00
Orangeburg,SC,3/5/2021 14:54,2019-01-01 00:00:00
Port Royal,SC,3/5/2021 14:54,2019-01-01 00:00:00
Gaffney,SC,3/5/2021 14:54,2019-01-01 00:00:00
Parker,SC,3/5/2021 14:54,2019-01-01 00:00:00
Irmo,SC,3/5/2021 14:54,2019-01-01 00:00:00
James Island,SC,3/5/2021 14:54,2019-01-01 00:00:00
Oak Grove,SC,3/5/2021 14:54,2019-01-01 00:00:00
Moncks Corner,SC,3/5/2021 14:54,2019-01-01 00:00:00
Garden City,SC,3/5/2021 14:54,2019-01-01 00:00:00
Tega Cay,SC,3/5/2021 14:54,2019-01-01 00:00:00
Forest Acres,SC,3/5/2021 14:54,2019-01-01 00:00:00
Newberry,SC,3/5/2021 14:54,2019-01-01 00:00:00
Red Bank,SC,3/5/2021 14:54,2019-01-01 00:00:00
Little River,SC,3/5/2021 14:54,2019-01-01 00:00:00
Powdersville,SC,3/5/2021 14:54,2019-01-01 00:00:00
Boiling Springs,SC,3/5/2021 14:54,2019-01-01 00:00:00
Woodfield,SC,3/5/2021 14:54,2019-01-01 00:00:00
Fountain Inn,SC,3/5/2021 14:54,2019-01-01 00:00:00
Sans Souci,SC,3/5/2021 14:54,2019-01-01 00:00:00
Lancaster,SC,3/5/2021 14:54,2019-01-01 00:00:00
Murrells Inlet,SC,3/5/2021 14:54,2019-01-01 00:00:00
Burton,SC,3/5/2021 14:54,2019-01-01 00:00:00
Laurens,SC,3/5/2021 14:54,2019-01-01 00:00:00
Georgetown,SC,3/5/2021 14:54,2019-01-01 00:00:00
Clinton,SC,3/5/2021 14:54,2019-01-01 00:00:00
Seneca,SC,3/5/2021 14:54,2019-01-01 00:00:00
Lugoff,SC,3/5/2021 14:54,2019-01-01 00:00:00
York,SC,3/5/2021 14:54,2019-01-01 00:00:00
Bennettsville,SC,3/5/2021 14:54,2019-01-01 00:00:00
Sangaree,SC,3/5/2021 14:54,2019-01-01 00:00:00
Union,SC,3/5/2021 14:54,2019-01-01 00:00:00
Welcome,SC,3/5/2021 14:54,2019-01-01 00:00:00
Hartsville,SC,3/5/2021 14:54,2019-01-01 00:00:00
Centerville,SC,3/5/2021 14:54,2019-01-01 00:00:00
Camden,SC,3/5/2021 14:54,2019-01-01 00:00:00
Valley Falls,SC,3/5/2021 14:54,2019-01-01 00:00:00
Lake City,SC,3/5/2021 14:54,2019-01-01 00:00:00
Forestbrook,SC,3/5/2021 14:54,2019-01-01 00:00:00
Marion,SC,3/5/2021 14:54,2019-01-01 00:00:00
Lake Murray of Richland,SC,3/5/2021 14:54,2019-01-01 00:00:00
Dillon,SC,3/5/2021 14:54,2019-01-01 00:00:00
Clover,SC,3/5/2021 14:54,2019-01-01 00:00:00
Laurel Bay,SC,3/5/2021 14:54,2019-01-01 00:00:00
Hardeeville,SC,3/5/2021 14:54,2019-01-01 00:00:00
Darlington,SC,3/5/2021 14:54,2019-01-01 00:00:00
Homeland Park,SC,3/5/2021 14:54,2019-01-01 00:00:00
Piedmont,SC,3/5/2021 14:54,2019-01-01 00:00:00
Cheraw,SC,3/5/2021 14:54,2019-01-01 00:00:00
Batesburg-Leesville,SC,3/5/2021 14:54,2019-01-01 00:00:00
Walterboro,SC,3/5/2021 14:54,2019-01-01 00:00:00
Chester,SC,3/5/2021 14:54,2019-01-01 00:00:00
Central,SC,3/5/2021 14:54,2019-01-01 00:00:00
Belvedere,SC,3/5/2021 14:54,2019-01-01 00:00:00
Hollywood,SC,3/5/2021 14:54,2019-01-01 00:00:00
Travelers Rest,SC,3/5/2021 14:54,2019-01-01 00:00:00
Abbeville,SC,3/5/2021 14:54,2019-01-01 00:00:00
Sioux Falls,SD,2/5/2021 20:43,2019-01-01 00:00:00
Rapid City,SD,2/5/2021 20:43,2019-01-01 00:00:00
Aberdeen,SD,3/5/2021 13:05,2019-01-01 00:00:00
Brookings,SD,3/5/2021 13:05,2019-01-01 00:00:00
Watertown,SD,3/5/2021 13:05,2019-01-01 00:00:00
Mitchell,SD,3/5/2021 13:05,2019-01-01 00:00:00
Yankton,SD,3/5/2021 13:05,2019-01-01 00:00:00
Pierre,SD,3/5/2021 13:05,2019-01-01 00:00:00
Huron,SD,3/5/2021 13:05,2019-01-01 00:00:00
Spearfish,SD,3/5/2021 13:05,2019-01-01 00:00:00
Vermillion,SD,3/5/2021 13:05,2019-01-01 00:00:00
Brandon,SD,3/5/2021 13:05,2019-01-01 00:00:00
Box Elder,SD,3/5/2021 13:05,2019-01-01 00:00:00
Rapid Valley,SD,3/5/2021 13:05,2019-01-01 00:00:00
Madison,SD,3/5/2021 13:05,2019-01-01 00:00:00
Sturgis,SD,3/5/2021 13:05,2019-01-01 00:00:00
Harrisburg,SD,3/5/2021 13:05,2019-01-01 00:00:00
Belle Fourche,SD,3/5/2021 13:05,2019-01-01 00:00:00
Tea,SD,3/5/2021 13:05,2019-01-01 00:00:00
Nashville,TN,2/5/2021 20:43,2019-01-01 00:00:00
Memphis,TN,2/5/2021 20:43,2019-01-01 00:00:00
Knoxville,TN,2/5/2021 20:43,2019-01-01 00:00:00
Chattanooga,TN,2/5/2021 20:43,2019-01-01 00:00:00
Clarksville,TN,2/5/2021 20:43,2019-01-01 00:00:00
Murfreesboro,TN,2/5/2021 20:43,2019-01-01 00:00:00
Franklin,TN,2/5/2021 20:43,2019-01-01 00:00:00
Jackson,TN,2/5/2021 20:43,2019-01-01 00:00:00
Johnson City,TN,2/5/2021 20:43,2019-01-01 00:00:00
Bartlett,TN,2/5/2021 20:43,2019-01-01 00:00:00
Hendersonville,TN,2/5/2021 20:43,2019-01-01 00:00:00
Kingsport,TN,2/5/2021 20:43,2019-01-01 00:00:00
Collierville,TN,2/5/2021 20:43,2019-01-01 00:00:00
Smyrna,TN,3/5/2021 14:54,2019-01-01 00:00:00
Cleveland,TN,3/5/2021 14:54,2019-01-01 00:00:00
Brentwood,TN,3/5/2021 14:54,2019-01-01 00:00:00
Spring Hill,TN,3/5/2021 14:54,2019-01-01 00:00:00
Germantown,TN,3/5/2021 14:54,2019-01-01 00:00:00
Columbia,TN,3/5/2021 14:54,2019-01-01 00:00:00
Gallatin,TN,3/5/2021 14:54,2019-01-01 00:00:00
La Vergne,TN,3/5/2021 14:54,2019-01-01 00:00:00
Mount Juliet,TN,3/5/2021 14:54,2019-01-01 00:00:00
Cookeville,TN,3/5/2021 14:54,2019-01-01 00:00:00
Lebanon,TN,3/5/2021 14:54,2019-01-01 00:00:00
Morristown,TN,3/5/2021 14:54,2019-01-01 00:00:00
Oak Ridge,TN,3/5/2021 14:54,2019-01-01 00:00:00
Maryville,TN,3/5/2021 14:54,2019-01-01 00:00:00
Bristol,TN,3/5/2021 14:54,2019-01-01 00:00:00
Farragut,TN,3/5/2021 14:54,2019-01-01 00:00:00
Shelbyville,TN,3/5/2021 14:54,2019-01-01 00:00:00
East Ridge,TN,3/5/2021 14:54,2019-01-01 00:00:00
Tullahoma,TN,3/5/2021 14:54,2019-01-01 00:00:00
Springfield,TN,3/5/2021 14:54,2019-01-01 00:00:00
Goodlettsville,TN,3/5/2021 14:54,2019-01-01 00:00:00
Sevierville,TN,3/5/2021 14:54,2019-01-01 00:00:00
Dyersburg,TN,3/5/2021 14:54,2019-01-01 00:00:00
Dickson,TN,3/5/2021 14:54,2019-01-01 00:00:00
Greeneville,TN,3/5/2021 14:54,2019-01-01 00:00:00
Athens,TN,3/5/2021 14:54,2019-01-01 00:00:00
McMinnville,TN,3/5/2021 14:54,2019-01-01 00:00:00
Elizabethton,TN,3/5/2021 14:54,2019-01-01 00:00:00
Soddy-Daisy,TN,3/5/2021 14:54,2019-01-01 00:00:00
Portland,TN,3/5/2021 14:54,2019-01-01 00:00:00
Lakeland,TN,3/5/2021 14:54,2019-01-01 00:00:00
Middle Valley,TN,3/5/2021 14:54,2019-01-01 00:00:00
Lewisburg,TN,3/5/2021 14:54,2019-01-01 00:00:00
White House,TN,3/5/2021 14:54,2019-01-01 00:00:00
Red Bank,TN,3/5/2021 14:54,2019-01-01 00:00:00
Arlington,TN,3/5/2021 14:54,2019-01-01 00:00:00
Crossville,TN,3/5/2021 14:54,2019-01-01 00:00:00
Collegedale,TN,3/5/2021 14:54,2019-01-01 00:00:00
Seymour,TN,3/5/2021 14:54,2019-01-01 00:00:00
Lawrenceburg,TN,3/5/2021 14:54,2019-01-01 00:00:00
Manchester,TN,3/5/2021 14:54,2019-01-01 00:00:00
Millington,TN,3/5/2021 14:54,2019-01-01 00:00:00
Martin,TN,3/5/2021 14:54,2019-01-01 00:00:00
Union City,TN,3/5/2021 14:54,2019-01-01 00:00:00
Paris,TN,3/5/2021 14:54,2019-01-01 00:00:00
Clinton,TN,3/5/2021 14:54,2019-01-01 00:00:00
Brownsville,TN,3/5/2021 14:54,2019-01-01 00:00:00
Alcoa,TN,3/5/2021 14:54,2019-01-01 00:00:00
Atoka,TN,3/5/2021 14:54,2019-01-01 00:00:00
Bloomingdale,TN,3/5/2021 14:54,2019-01-01 00:00:00
Lenoir City,TN,3/5/2021 14:54,2019-01-01 00:00:00
Fairfield Glade,TN,3/5/2021 14:54,2019-01-01 00:00:00
Covington,TN,3/5/2021 14:54,2019-01-01 00:00:00
Fairview,TN,3/5/2021 14:54,2019-01-01 00:00:00
Winchester,TN,3/5/2021 14:54,2019-01-01 00:00:00
Signal Mountain,TN,3/5/2021 14:54,2019-01-01 00:00:00
Nolensville,TN,3/5/2021 14:54,2019-01-01 00:00:00
Jefferson City,TN,3/5/2021 14:54,2019-01-01 00:00:00
Humboldt,TN,3/5/2021 14:54,2019-01-01 00:00:00
Harrison,TN,3/5/2021 14:54,2019-01-01 00:00:00
South Cleveland,TN,3/5/2021 14:54,2019-01-01 00:00:00
Ripley,TN,3/5/2021 14:54,2019-01-01 00:00:00
Oakland,TN,3/5/2021 14:54,2019-01-01 00:00:00
Lexington,TN,3/5/2021 14:54,2019-01-01 00:00:00
Milan,TN,3/5/2021 14:54,2019-01-01 00:00:00
Pulaski,TN,3/5/2021 14:54,2019-01-01 00:00:00
Dayton,TN,3/5/2021 14:54,2019-01-01 00:00:00
Fayetteville,TN,3/5/2021 14:54,2019-01-01 00:00:00
Savannah,TN,3/5/2021 14:54,2019-01-01 00:00:00
La Follette,TN,3/5/2021 14:54,2019-01-01 00:00:00
Newport,TN,3/5/2021 14:54,2019-01-01 00:00:00
Greenbrier,TN,3/5/2021 14:54,2019-01-01 00:00:00
Church Hill,TN,3/5/2021 14:54,2019-01-01 00:00:00
Green Hill,TN,3/5/2021 14:54,2019-01-01 00:00:00
"Lynchburg, Moore County",TN,3/5/2021 14:54,2019-01-01 00:00:00
Millersville,TN,3/5/2021 14:54,2019-01-01 00:00:00
Henderson,TN,3/5/2021 14:54,2019-01-01 00:00:00
Pigeon Forge,TN,3/5/2021 14:54,2019-01-01 00:00:00
Harriman,TN,3/5/2021 14:54,2019-01-01 00:00:00
Munford,TN,3/5/2021 14:54,2019-01-01 00:00:00
Kingston,TN,3/5/2021 14:54,2019-01-01 00:00:00
Erwin,TN,3/5/2021 14:54,2019-01-01 00:00:00
Eagleton Village,TN,3/5/2021 14:54,2019-01-01 00:00:00
Sweetwater,TN,3/5/2021 14:54,2019-01-01 00:00:00
Loudon,TN,3/5/2021 14:54,2019-01-01 00:00:00
Tellico Village,TN,3/5/2021 14:54,2019-01-01 00:00:00
Thompson's Station,TN,3/5/2021 14:54,2019-01-01 00:00:00
Jonesborough,TN,3/5/2021 14:54,2019-01-01 00:00:00
Rockwood,TN,3/5/2021 14:54,2019-01-01 00:00:00
McKenzie,TN,3/5/2021 14:54,2019-01-01 00:00:00
Mount Carmel,TN,3/5/2021 14:54,2019-01-01 00:00:00
Lafayette,TN,3/5/2021 14:54,2019-01-01 00:00:00
Dunlap,TN,3/5/2021 14:54,2019-01-01 00:00:00
Bolivar,TN,3/5/2021 14:54,2019-01-01 00:00:00
Houston,TX,2/5/2021 20:43,2019-01-01 00:00:00
San Antonio,TX,2/5/2021 20:43,2019-01-01 00:00:00
Dallas,TX,2/5/2021 20:43,2019-01-01 00:00:00
Austin,TX,2/5/2021 20:43,2019-01-01 00:00:00
Fort Worth,TX,2/5/2021 20:43,2019-01-01 00:00:00
El Paso,TX,2/5/2021 20:43,2019-01-01 00:00:00
Arlington,TX,2/5/2021 20:43,2019-01-01 00:00:00
Corpus Christi,TX,2/5/2021 20:43,2019-01-01 00:00:00
Plano,TX,2/5/2021 20:43,2019-01-01 00:00:00
Laredo,TX,2/5/2021 20:43,2019-01-01 00:00:00
Lubbock,TX,2/5/2021 20:43,2019-01-01 00:00:00
Irving,TX,2/5/2021 20:43,2019-01-01 00:00:00
Garland,TX,2/5/2021 20:43,2019-01-01 00:00:00
Amarillo,TX,2/5/2021 20:43,2019-01-01 00:00:00
Grand Prairie,TX,2/5/2021 20:43,2019-01-01 00:00:00
Brownsville,TX,2/5/2021 20:43,2019-01-01 00:00:00
McKinney,TX,2/5/2021 20:43,2019-01-01 00:00:00
Frisco,TX,2/5/2021 20:43,2019-01-01 00:00:00
Pasadena,TX,2/5/2021 20:43,2019-01-01 00:00:00
Killeen,TX,2/5/2021 20:43,2019-01-01 00:00:00
Mesquite,TX,2/5/2021 20:43,2019-01-01 00:00:00
McAllen,TX,2/5/2021 20:43,2019-01-01 00:00:00
Midland,TX,2/5/2021 20:43,2019-01-01 00:00:00
Denton,TX,2/5/2021 20:43,2019-01-01 00:00:00
Waco,TX,2/5/2021 20:43,2019-01-01 00:00:00
Carrollton,TX,2/5/2021 20:43,2019-01-01 00:00:00
Round Rock,TX,2/5/2021 20:43,2019-01-01 00:00:00
Abilene,TX,2/5/2021 20:43,2019-01-01 00:00:00
Pearland,TX,2/5/2021 20:43,2019-01-01 00:00:00
Odessa,TX,2/5/2021 20:43,2019-01-01 00:00:00
Sugar Land,TX,2/5/2021 20:43,2019-01-01 00:00:00
Beaumont,TX,2/5/2021 20:43,2019-01-01 00:00:00
Richardson,TX,2/5/2021 20:43,2019-01-01 00:00:00
The Woodlands,TX,2/5/2021 20:43,2019-01-01 00:00:00
College Station,TX,2/5/2021 20:43,2019-01-01 00:00:00
Lewisville,TX,2/5/2021 20:43,2019-01-01 00:00:00
Tyler,TX,2/5/2021 20:43,2019-01-01 00:00:00
Wichita Falls,TX,2/5/2021 20:43,2019-01-01 00:00:00
League City,TX,2/5/2021 20:43,2019-01-01 00:00:00
Allen,TX,2/5/2021 20:43,2019-01-01 00:00:00
San Angelo,TX,2/5/2021 20:43,2019-01-01 00:00:00
Edinburg,TX,2/5/2021 20:43,2019-01-01 00:00:00
Conroe,TX,2/5/2021 20:43,2019-01-01 00:00:00
Bryan,TX,2/5/2021 20:43,2019-01-01 00:00:00
Mission,TX,2/5/2021 20:43,2019-01-01 00:00:00
Longview,TX,2/5/2021 20:43,2019-01-01 00:00:00
Atascocita,TX,2/5/2021 20:43,2019-01-01 00:00:00
New Braunfels,TX,2/5/2021 20:43,2019-01-01 00:00:00
Pharr,TX,2/5/2021 20:43,2019-01-01 00:00:00
Baytown,TX,2/5/2021 20:43,2019-01-01 00:00:00
Flower Mound,TX,2/5/2021 20:43,2019-01-01 00:00:00
Cedar Park,TX,2/5/2021 20:43,2019-01-01 00:00:00
Temple,TX,2/5/2021 20:43,2019-01-01 00:00:00
Missouri City,TX,2/5/2021 20:43,2019-01-01 00:00:00
Georgetown,TX,2/5/2021 20:43,2019-01-01 00:00:00
North Richland Hills,TX,2/5/2021 20:43,2019-01-01 00:00:00
Mansfield,TX,2/5/2021 20:43,2019-01-01 00:00:00
Victoria,TX,2/5/2021 20:43,2019-01-01 00:00:00
Harlingen,TX,2/5/2021 20:43,2019-01-01 00:00:00
Rowlett,TX,2/5/2021 20:43,2019-01-01 00:00:00
San Marcos,TX,2/5/2021 20:43,2019-01-01 00:00:00
Pflugerville,TX,2/5/2021 20:43,2019-01-01 00:00:00
Spring,TX,2/5/2021 20:43,2019-01-01 00:00:00
Euless,TX,2/5/2021 20:43,2019-01-01 00:00:00
Port Arthur,TX,2/5/2021 20:43,2019-01-01 00:00:00
Leander,TX,2/5/2021 20:43,2019-01-01 00:00:00
Grapevine,TX,2/5/2021 20:43,2019-01-01 00:00:00
DeSoto,TX,2/5/2021 20:43,2019-01-01 00:00:00
Galveston,TX,2/5/2021 20:43,2019-01-01 00:00:00
Salt Lake City,UT,2/5/2021 20:43,2019-01-01 00:00:00
West Valley City,UT,2/5/2021 20:43,2019-01-01 00:00:00
Provo,UT,2/5/2021 20:43,2019-01-01 00:00:00
West Jordan,UT,2/5/2021 20:43,2019-01-01 00:00:00
Orem,UT,2/5/2021 20:43,2019-01-01 00:00:00
Sandy,UT,2/5/2021 20:43,2019-01-01 00:00:00
Ogden,UT,2/5/2021 20:43,2019-01-01 00:00:00
St. George,UT,2/5/2021 20:43,2019-01-01 00:00:00
Layton,UT,2/5/2021 20:43,2019-01-01 00:00:00
South Jordan,UT,2/5/2021 20:43,2019-01-01 00:00:00
Lehi,UT,2/5/2021 20:43,2019-01-01 00:00:00
Millcreek,UT,2/5/2021 20:43,2019-01-01 00:00:00
Taylorsville,UT,2/5/2021 20:43,2019-01-01 00:00:00
Logan,UT,2/5/2021 20:43,2019-01-01 00:00:00
Murray,UT,3/5/2021 14:54,2019-01-01 00:00:00
Draper,UT,3/5/2021 14:54,2019-01-01 00:00:00
Bountiful,UT,3/5/2021 14:54,2019-01-01 00:00:00
Riverton,UT,3/5/2021 14:54,2019-01-01 00:00:00
Herriman,UT,3/5/2021 14:54,2019-01-01 00:00:00
Spanish Fork,UT,3/5/2021 14:54,2019-01-01 00:00:00
Roy,UT,3/5/2021 14:54,2019-01-01 00:00:00
Pleasant Grove,UT,3/5/2021 14:54,2019-01-01 00:00:00
Kearns,UT,3/5/2021 14:54,2019-01-01 00:00:00
Tooele,UT,3/5/2021 14:54,2019-01-01 00:00:00
Cottonwood Heights,UT,3/5/2021 14:54,2019-01-01 00:00:00
Midvale,UT,3/5/2021 14:54,2019-01-01 00:00:00
Springville,UT,3/5/2021 14:54,2019-01-01 00:00:00
Eagle Mountain,UT,3/5/2021 14:54,2019-01-01 00:00:00
Cedar City,UT,3/5/2021 14:54,2019-01-01 00:00:00
Kaysville,UT,3/5/2021 14:54,2019-01-01 00:00:00
Clearfield,UT,3/5/2021 14:54,2019-01-01 00:00:00
Holladay,UT,3/5/2021 14:54,2019-01-01 00:00:00
American Fork,UT,3/5/2021 14:54,2019-01-01 00:00:00
Syracuse,UT,3/5/2021 14:54,2019-01-01 00:00:00
Saratoga Springs,UT,3/5/2021 14:54,2019-01-01 00:00:00
Magna,UT,3/5/2021 14:54,2019-01-01 00:00:00
Washington,UT,3/5/2021 14:54,2019-01-01 00:00:00
South Salt Lake,UT,3/5/2021 14:54,2019-01-01 00:00:00
Farmington,UT,3/5/2021 14:54,2019-01-01 00:00:00
Clinton,UT,3/5/2021 14:54,2019-01-01 00:00:00
North Salt Lake,UT,3/5/2021 14:54,2019-01-01 00:00:00
Payson,UT,3/5/2021 14:54,2019-01-01 00:00:00
North Ogden,UT,3/5/2021 14:54,2019-01-01 00:00:00
Brigham City,UT,3/5/2021 14:54,2019-01-01 00:00:00
Highland,UT,3/5/2021 14:54,2019-01-01 00:00:00
Centerville,UT,3/5/2021 14:54,2019-01-01 00:00:00
Hurricane,UT,3/5/2021 14:54,2019-01-01 00:00:00
South Ogden,UT,3/5/2021 14:54,2019-01-01 00:00:00
Heber,UT,3/5/2021 14:54,2019-01-01 00:00:00
West Haven,UT,3/5/2021 14:54,2019-01-01 00:00:00
Bluffdale,UT,3/5/2021 14:54,2019-01-01 00:00:00
Santaquin,UT,3/5/2021 14:54,2019-01-01 00:00:00
Smithfield,UT,3/5/2021 14:54,2019-01-01 00:00:00
Woods Cross,UT,3/5/2021 14:54,2019-01-01 00:00:00
Grantsville,UT,3/5/2021 14:54,2019-01-01 00:00:00
Lindon,UT,3/5/2021 14:54,2019-01-01 00:00:00
North Logan,UT,3/5/2021 14:54,2019-01-01 00:00:00
West Point,UT,3/5/2021 14:54,2019-01-01 00:00:00
Vernal,UT,3/5/2021 14:54,2019-01-01 00:00:00
Alpine,UT,3/5/2021 14:54,2019-01-01 00:00:00
Cedar Hills,UT,3/5/2021 14:54,2019-01-01 00:00:00
Pleasant View,UT,3/5/2021 14:54,2019-01-01 00:00:00
Mapleton,UT,3/5/2021 14:54,2019-01-01 00:00:00
Stansbury Park,UT,3/5/2021 14:54,2019-01-01 00:00:00
Washington Terrace,UT,3/5/2021 14:54,2019-01-01 00:00:00
Riverdale,UT,3/5/2021 14:54,2019-01-01 00:00:00
Hooper,UT,3/5/2021 14:54,2019-01-01 00:00:00
Tremonton,UT,3/5/2021 14:54,2019-01-01 00:00:00
Ivins,UT,3/5/2021 14:54,2019-01-01 00:00:00
Park City,UT,3/5/2021 14:54,2019-01-01 00:00:00
Price,UT,3/5/2021 14:54,2019-01-01 00:00:00
Hyrum,UT,3/5/2021 14:54,2019-01-01 00:00:00
Summit Park,UT,3/5/2021 14:54,2019-01-01 00:00:00
Salem,UT,3/5/2021 14:54,2019-01-01 00:00:00
Richfield,UT,3/5/2021 14:54,2019-01-01 00:00:00
Santa Clara,UT,3/5/2021 14:54,2019-01-01 00:00:00
Providence,UT,3/5/2021 14:54,2019-01-01 00:00:00
South Weber,UT,3/5/2021 14:54,2019-01-01 00:00:00
Vineyard,UT,3/5/2021 14:54,2019-01-01 00:00:00
Ephraim,UT,3/5/2021 14:54,2019-01-01 00:00:00
Roosevelt,UT,3/5/2021 14:54,2019-01-01 00:00:00
Farr West,UT,3/5/2021 14:54,2019-01-01 00:00:00
Plain City,UT,3/5/2021 14:54,2019-01-01 00:00:00
Nibley,UT,3/5/2021 14:54,2019-01-01 00:00:00
Enoch,UT,3/5/2021 14:54,2019-01-01 00:00:00
Harrisville,UT,3/5/2021 14:54,2019-01-01 00:00:00
Snyderville,UT,3/5/2021 14:54,2019-01-01 00:00:00
Fruit Heights,UT,3/5/2021 14:54,2019-01-01 00:00:00
Nephi,UT,3/5/2021 14:54,2019-01-01 00:00:00
White City,UT,3/5/2021 14:54,2019-01-01 00:00:00
West Bountiful,UT,3/5/2021 14:54,2019-01-01 00:00:00
Sunset,UT,3/5/2021 14:54,2019-01-01 00:00:00
Moab,UT,3/5/2021 14:54,2019-01-01 00:00:00
Midway,UT,3/5/2021 14:54,2019-01-01 00:00:00
Virginia Beach,VA,1/20/2021 22:12,2019-01-01 00:00:00
Norfolk,VA,1/20/2021 22:12,2019-01-01 00:00:00
Chesapeake,VA,1/20/2021 22:12,2019-01-01 00:00:00
Arlington,VA,1/20/2021 22:12,2019-01-01 00:00:00
Richmond,VA,1/20/2021 22:12,2019-01-01 00:00:00
Newport News,VA,1/20/2021 22:12,2019-01-01 00:00:00
Alexandria,VA,1/20/2021 22:12,2019-01-01 00:00:00
